No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
1220,NMIH,"NMI Holdings, Inc.",Financial,Insurance - Property & Casualty,USA,1434.14,6,16.96,0.71%,250648
1221,NMR,"Nomura Holdings, Inc.",Financial,Capital Markets,Japan,11854.08,11.07,3.71,0.54%,934748
1222,NMRK,"Newmark Group, Inc.",Real Estate,Real Estate Services,USA,1860.56,2.85,10.12,1.40%,1652369
1223,NNBR,"NN, Inc.",Industrials,Conglomerates,USA,110.13,,2.54,1.20%,98096
1224,NNDM,Nano Dimension Ltd.,Technology,Computer Hardware,Israel,834.48,,3.29,0.61%,1793012
1225,NNN,"National Retail Properties, Inc.",Real Estate,REIT - Retail,USA,7709.07,26.35,44.13,-1.56%,1006638
1226,NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense,USA,72723.29,12.92,468.88,-1.39%,533849
1227,NOG,"Northern Oil and Gas, Inc.",Energy,Oil & Gas E&P,USA,1802.21,,22.57,-4.36%,1053362
1228,NOK,Nokia Oyj,Technology,Communication Equipment,Finland,25958.88,16.86,4.57,-0.87%,21691289
1229,NOMD,Nomad Foods Limited,Consumer Defensive,Packaged Foods,United Kingdom,3391.78,17.72,19.1,-0.68%,781938
1230,NOV,NOV Inc.,Energy,Oil & Gas Equipment & Services,USA,5867.86,,15.02,-5.95%,5217631
1231,NOW,"ServiceNow, Inc.",Technology,Software - Application,USA,86289.82,389.39,427.94,-12.74%,6849791
1232,NPTN,NeoPhotonics Corporation,Technology,Semiconductors,USA,842.25,,15.74,0.19%,542290
1233,NR,"Newpark Resources, Inc.",Energy,Oil & Gas Equipment & Services,USA,278.66,,2.98,-3.56%,548821
1234,NRG,"NRG Energy, Inc.",Utilities,Utilities - Independent Power Producers,USA,8914.82,2.29,37.69,0.51%,2331770
1235,NRXP,"NRx Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,36.4,,0.57,-5.67%,265226
1236,NRZ,New Residential Investment Corp.,Real Estate,REIT - Mortgage,USA,4411.23,4.31,9.48,0.00%,3067415
1237,NS,NuStar Energy L.P.,Energy,Oil & Gas Midstream,USA,1549.22,,14.2,-1.32%,227851
1238,NSA,National Storage Affiliates Trust,Real Estate,REIT - Industrial,USA,4530.27,48.15,49.21,-1.99%,784335
1239,NSC,Norfolk Southern Corporation,Industrials,Railroads,USA,53593.21,17.96,222.36,-1.42%,1360481
1240,NSTG,"NanoString Technologies, Inc.",Healthcare,Biotechnology,USA,649.33,,13.76,-0.43%,380880
1241,NTAP,"NetApp, Inc.",Technology,Computer Hardware,USA,14172.27,15.72,64.32,-0.12%,1219180
1242,NTCT,"NetScout Systems, Inc.",Technology,Software - Infrastructure,USA,2388.37,67.35,31.99,0.22%,1029382
1243,NTLA,"Intellia Therapeutics, Inc.",Healthcare,Biotechnology,USA,4825.39,,62.97,4.43%,1151569
1244,NTNX,"Nutanix, Inc.",Technology,Software - Infrastructure,USA,3312.94,,14.78,-2.70%,1833667
1245,NTR,Nutrien Ltd.,Basic Materials,Agricultural Inputs,Canada,53443.98,7.38,74.42,-1.74%,1871670
1246,NTRA,"Natera, Inc.",Healthcare,Diagnostics & Research,USA,3689.66,,38.45,2.29%,782956
1247,NTRS,Northern Trust Corporation,Financial,Asset Management,USA,20204.01,13.35,96.26,1.21%,1179425
1248,NUE,Nucor Corporation,Basic Materials,Steel,USA,29439.87,3.9,109.17,1.24%,2385446
1249,NURO,"NeuroMetrix, Inc.",Healthcare,Medical Instruments & Supplies,USA,26.89,,3.61,4.34%,37861
1250,NUS,"Nu Skin Enterprises, Inc.",Consumer Defensive,Household & Personal Products,USA,2246.77,15.72,42.36,1.34%,242988
1251,NUVA,"NuVasive, Inc.",Healthcare,Medical Devices,USA,2526.11,,48.43,-1.11%,394484
1252,NVAX,"Novavax, Inc.",Healthcare,Biotechnology,USA,5237.58,,69.76,3.89%,8508915
1253,NVCR,NovoCure Limited,Healthcare,Medical Instruments & Supplies,USA,7640.82,,72.24,-0.80%,494535
1254,NVDA,NVIDIA Corporation,Technology,Semiconductors,USA,377526.61,40.47,150.82,-0.46%,45750821
1255,NVRO,Nevro Corp.,Healthcare,Medical Devices,USA,1633.12,,45.9,-1.50%,402597
1256,NVS,Novartis AG,Healthcare,Drug Manufacturers - General,Switzerland,202383.54,7.82,83.94,-0.65%,1850204
1257,NVT,nVent Electric plc,Industrials,Electrical Equipment & Parts,United Kingdom,5153.1,18.98,30.82,-1.60%,508510
1258,NVTA,Invitae Corporation,Healthcare,Diagnostics & Research,USA,689.9,,2.98,10.37%,7905031
1259,NWBI,"Northwest Bancshares, Inc.",Financial,Banks - Regional,USA,1618.1,11.38,12.76,-0.16%,723877
1260,NWG,NatWest Group plc,Financial,Banks - Diversified,United Kingdom,26889.55,8.58,5.3,0.19%,1466928
1261,NWL,Newell Brands Inc.,Consumer Defensive,Household & Personal Products,USA,7922.35,11.37,19.09,1.11%,2461613
1262,NWSA,News Corporation,Communication Services,Broadcasting,USA,9276.07,18.63,15.65,1.62%,1476015
1263,NXE,NexGen Energy Ltd.,Energy,Uranium,Canada,2194.69,,3.54,-3.80%,1574292
1264,NXPI,NXP Semiconductors N.V.,Technology,Semiconductors,Netherlands,39387.53,18.9,152.24,0.18%,1858145
1265,NXTP,"NextPlay Technologies, Inc.",Technology,Information Technology Services,USA,41.68,,0.35,-2.06%,496215
1266,NYCB,"New York Community Bancorp, Inc.",Financial,Banks - Regional,USA,4390.28,7.64,9.28,1.42%,4200756
1267,NYMT,"New York Mortgage Trust, Inc.",Real Estate,REIT - Mortgage,USA,1071.28,59.57,2.8,0.36%,1789711
1268,NYT,The New York Times Company,Communication Services,Publishing,USA,4920.33,26.8,29.18,1.04%,737084
1269,O,Realty Income Corporation,Real Estate,REIT - Retail,USA,41611.84,68,69.36,-0.29%,2582490
1270,OBE,Obsidian Energy Ltd.,Energy,Oil & Gas E&P,Canada,720.37,1.24,6.68,-3.33%,579269
1271,OBSV,ObsEva SA,Healthcare,Biotechnology,Switzerland,137.87,,1.64,-0.61%,276055
1272,OC,Owens Corning,Industrials,Building Products & Equipment,USA,7911.98,7.71,81.71,3.21%,1497645
1273,OCGN,"Ocugen, Inc.",Healthcare,Biotechnology,USA,524.18,,2.75,-1.79%,3869217
1274,OCUL,"Ocular Therapeutix, Inc.",Healthcare,Biotechnology,USA,334.54,,4.31,2.38%,463115
1275,OCX,OncoCyte Corporation,Healthcare,Biotechnology,USA,99.79,,0.86,-1.62%,153463
1276,ODFL,"Old Dominion Freight Line, Inc.",Industrials,Trucking,USA,29863.1,26.84,262.81,-2.49%,954673
1277,ODP,The ODP Corporation,Consumer Cyclical,Specialty Retail,USA,1536.08,9.06,31.12,-0.45%,203309
1278,OEC,Orion Engineered Carbons S.A.,Basic Materials,Specialty Chemicals,Luxembourg,934.49,6.62,15.64,0.00%,394168
1279,OEG,"Orbital Energy Group, Inc.",Utilities,Utilities - Diversified,USA,51.74,,0.6,-4.91%,1357082
1280,OFC,Corporate Office Properties Trust,Real Estate,REIT - Office,USA,2961.1,26.58,25.97,2.57%,768954
1281,OGE,OGE Energy Corp.,Utilities,Utilities - Regulated Electric,USA,7827.31,8.02,38.6,0.16%,819036
1282,OGI,OrganiGram Holdings Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,Canada,432.39,,1.07,4.90%,1361505
1283,OHI,"Omega Healthcare Investors, Inc.",Real Estate,REIT - Healthcare Facilities,USA,6875.24,16.29,29.51,0.99%,1863465
1284,OI,"O-I Glass, Inc.",Consumer Cyclical,Packaging & Containers,USA,2018.33,6.1,12.53,1.46%,2065904
1285,OII,"Oceaneering International, Inc.",Energy,Oil & Gas Equipment & Services,USA,981.06,,9.85,-6.19%,1083044
1286,OIS,"Oil States International, Inc.",Energy,Oil & Gas Equipment & Services,USA,283.3,,4.54,-5.42%,646108
1287,OKE,"ONEOK, Inc.",Energy,Oil & Gas Midstream,USA,24429.9,16.38,55,-1.40%,2153726
1288,OKTA,"Okta, Inc.",Technology,Software - Infrastructure,USA,15073.58,,95.76,-4.60%,2724262
1289,OLED,Universal Display Corporation,Technology,Semiconductor Equipment & Materials,USA,5032.22,27.86,106.66,0.78%,231485
1290,OLLI,"Ollie's Bargain Outlet Holdings, Inc.",Consumer Defensive,Discount Stores,USA,4303.55,38.7,69.2,-2.75%,920136
1291,OLN,Olin Corporation,Basic Materials,Specialty Chemicals,USA,7081.59,5.24,46.7,-1.04%,1420361
1292,OMC,Omnicom Group Inc.,Communication Services,Advertising Agencies,USA,13082.79,10.92,64.21,0.09%,964391
1293,OMCL,"Omnicell, Inc.",Healthcare,Health Information Services,USA,4998.24,75.38,112.32,-2.85%,306722
1294,OMER,Omeros Corporation,Healthcare,Biotechnology,USA,253.89,,4.18,5.29%,717150
1295,OMF,"OneMain Holdings, Inc.",Financial,Credit Services,USA,4888.2,4.25,38.86,0.13%,956468
1296,OMI,"Owens & Minor, Inc.",Healthcare,Medical Distribution,USA,2367.61,12.43,31.33,-0.35%,440091
1297,ON,ON Semiconductor Corporation,Technology,Semiconductors,USA,22302.71,16.21,52.77,0.32%,4466051
1298,ONB,Old National Bancorp,Financial,Banks - Regional,USA,4464.85,14.92,15.2,1.60%,1679875
1299,ONCT,"Oncternal Therapeutics, Inc.",Healthcare,Biotechnology,USA,51.5,,1.11,-0.89%,401830
1300,ONDS,Ondas Holdings Inc.,Technology,Communication Equipment,USA,209.13,,4.86,-5.08%,452631
1301,OPCH,"Option Care Health, Inc.",Healthcare,Medical Care Facilities,USA,5172.59,30.71,29.27,0.21%,679841
1302,OPK,"OPKO Health, Inc.",Healthcare,Diagnostics & Research,USA,1875.53,,2.76,1.47%,1864495
1303,OPTT,"Ocean Power Technologies, Inc.",Industrials,Electrical Equipment & Parts,USA,34.28,,0.63,5.35%,272568
1304,OR,Osisko Gold Royalties Ltd,Basic Materials,Gold,Canada,2112.98,,9.8,-1.41%,882582
1305,ORC,"Orchid Island Capital, Inc.",Real Estate,REIT - Mortgage,USA,519.01,,2.87,1.77%,1472933
1306,ORCL,Oracle Corporation,Technology,Software - Infrastructure,USA,187532.82,29.34,70.41,-1.62%,7133192
1307,ORGO,Organogenesis Holdings Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,USA,704.33,8.15,5.19,5.27%,3424010
1308,ORI,Old Republic International Corporation,Financial,Insurance - Diversified,USA,7023.45,5.12,22.47,0.13%,1606850
1309,ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Specialty Retail,USA,43182.47,20.93,653.29,-0.31%,346760
1310,ORMP,Oramed Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,225.43,,8.44,-2.54%,24829968
1311,ORTX,Orchard Therapeutics plc,Healthcare,Biotechnology,United Kingdom,75.52,,0.61,-3.98%,904395
1312,OSK,Oshkosh Corporation,Industrials,Farm & Heavy Construction Machinery,USA,5361.44,18.17,80.49,0.27%,804336
1313,OSTK,"Overstock.com, Inc.",Consumer Cyclical,Internet Retail,USA,1149.05,7.94,25.7,-0.19%,1159571
1314,OTEX,Open Text Corporation,Technology,Software - Application,Canada,10408.48,22.04,38.5,-1.16%,597793
1315,OTLK,"Outlook Therapeutics, Inc.",Healthcare,Biotechnology,USA,240.96,,1.14,2.70%,251854
1316,OTRK,"Ontrak, Inc.",Healthcare,Health Information Services,USA,24.15,,1.13,0.89%,87741
1317,OUT,Outfront Media Inc.,Real Estate,REIT - Specialty,USA,2816.52,32.17,16.6,1.41%,1515943
1318,OVV,Ovintiv Inc.,Energy,Oil & Gas E&P,USA,10333.28,12.57,40.27,-4.53%,3768613
1319,OXY,Occidental Petroleum Corporation,Energy,Oil & Gas E&P,USA,54475.68,8.69,57.37,-3.61%,25870928
1320,OZK,Bank OZK,Financial,Banks - Regional,USA,4875.15,8.63,37.53,0.37%,557408
1321,PAA,"Plains All American Pipeline, L.P.",Energy,Oil & Gas Midstream,USA,6819.76,42.35,9.91,-2.46%,2934772
1322,PAAS,Pan American Silver Corp.,Basic Materials,Silver,Canada,3880.77,21.19,18.29,-1.93%,1730727
1323,PACB,"Pacific Biosciences of California, Inc.",Healthcare,Diagnostics & Research,USA,1175.8,,5.1,4.51%,3181904
1324,PACK,Ranpak Holdings Corp.,Consumer Cyclical,Packaging & Containers,USA,502.15,,6.12,-1.13%,1247614
1325,PACW,PacWest Bancorp,Financial,Banks - Regional,USA,3202.45,5.6,27.05,0.33%,641705
1326,PAGP,"Plains GP Holdings, L.P.",Energy,Oil & Gas Midstream,USA,1934.2,151.94,10.18,-3.05%,2200281
1327,PAGS,PagSeguro Digital Ltd.,Technology,Software - Infrastructure,Brazil,3408.95,16.15,10.64,3.00%,1639450
1328,PANW,"Palo Alto Networks, Inc.",Technology,Software - Infrastructure,USA,48425.54,,492.58,-4.52%,1362144
1329,PARA,Paramount Global,Communication Services,Entertainment,USA,16623.13,4.41,25.09,3.81%,7556698
1330,PARR,"Par Pacific Holdings, Inc.",Energy,Oil & Gas Refining & Marketing,USA,915.97,,15.13,-1.94%,410907
1331,PAYC,"Paycom Software, Inc.",Technology,Software - Application,USA,18033.57,77.33,296.8,-7.23%,659414
1332,PAYX,"Paychex, Inc.",Industrials,Staffing & Employment Services,USA,41360.93,29.95,114.85,-1.18%,1266246
1333,PB,"Prosperity Bancshares, Inc.",Financial,Banks - Regional,USA,6371.9,12.44,68.39,-0.28%,464306
1334,PBF,PBF Energy Inc.,Energy,Oil & Gas Refining & Marketing,USA,3382.46,13.78,27.83,-1.66%,3381734
1335,PBI,Pitney Bowes Inc.,Industrials,Business Equipment & Supplies,USA,626.12,12.44,3.62,2.26%,1059597
1336,PBR,Petroleo Brasileiro S.A. - Petrobras,Energy,Oil & Gas Integrated,Brazil,69047.2,2.61,11.23,-2.77%,18756762
1337,PBYI,"Puma Biotechnology, Inc.",Healthcare,Biotechnology,USA,130.35,,3,7.53%,368940
1338,PCAR,PACCAR Inc,Industrials,Farm & Heavy Construction Machinery,USA,28328.86,14.12,80.32,1.30%,1669639
1339,PCG,PG&E Corporation,Utilities,Utilities - Regulated Electric,USA,24729.26,105.31,10.11,-0.10%,6126395
1340,PCH,PotlatchDeltic Corporation,Real Estate,REIT - Specialty,USA,3128.96,6.77,45.19,-0.42%,443862
1341,PCRX,"Pacira BioSciences, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,2559.85,65.98,55.36,-2.33%,390177
1342,PDCE,"PDC Energy, Inc.",Energy,Oil & Gas E&P,USA,5271.91,10.72,53.85,-5.34%,2648504
1343,PDCO,"Patterson Companies, Inc.",Healthcare,Medical Distribution,USA,2841.4,14.4,29.7,-0.03%,560290
1344,PDD,Pinduoduo Inc.,Consumer Cyclical,Internet Retail,China,72742.48,40.47,56.21,2.76%,8183225
1345,PDM,"Piedmont Office Realty Trust, Inc.",Real Estate,REIT - Office,USA,1625.71,32.28,12.88,1.58%,591241
1346,PDSB,PDS Biotechnology Corporation,Healthcare,Biotechnology,USA,115.71,,4.35,1.16%,172526
1347,PEAK,"Healthpeak Properties, Inc.",Real Estate,REIT - Healthcare Facilities,USA,14331.2,45.8,26.38,0.34%,2496825
1348,PEB,Pebblebrook Hotel Trust,Real Estate,REIT - Hotel & Motel,USA,2311.88,,17.46,2.11%,2166208
1349,PED,PEDEVCO Corp.,Energy,Oil & Gas E&P,USA,94.03,,1.11,-2.63%,348195
1350,PEG,Public Service Enterprise Group Incorporated,Utilities,Utilities - Diversified,USA,30992.25,,61.74,-1.18%,2415698
1351,PEGA,Pegasystems Inc.,Technology,Software - Application,USA,3883.75,,47.11,-2.67%,476374
1352,PENN,"Penn National Gaming, Inc.",Consumer Cyclical,Resorts & Casinos,USA,5094.37,13.78,29.83,1.70%,3212703
1353,PEP,"PepsiCo, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,USA,232292.97,22.75,169.5,-0.57%,5195131
1354,PETS,"PetMed Express, Inc.",Healthcare,Pharmaceutical Retailers,USA,466.14,21.48,22.25,1.60%,324446
1355,PETZ,"TDH Holdings, Inc.",Consumer Defensive,Packaged Foods,China,12.13,,2.06,7.85%,7106883
1356,PFE,Pfizer Inc.,Healthcare,Drug Manufacturers - General,USA,293364.06,11.73,52.04,-1.61%,14594809
1357,PFG,"Principal Financial Group, Inc.",Financial,Insurance - Diversified,USA,16643.49,11.29,65.73,-0.71%,1881591
1358,PFGC,Performance Food Group Company,Consumer Defensive,Food Distribution,USA,7400.36,101.84,48.17,0.61%,1415758
1359,PFSI,"PennyMac Financial Services, Inc.",Financial,Mortgage Finance,USA,2583.13,3.84,47.88,2.72%,394435
1360,PGEN,"Precigen, Inc.",Healthcare,Biotechnology,USA,317.92,,1.6,3.23%,1408555
1361,PGRE,"Paramount Group, Inc.",Real Estate,REIT - Office,USA,1599.24,,7.15,1.56%,1210652
1362,PH,Parker-Hannifin Corporation,Industrials,Specialty Industrial Machinery,USA,32353.11,19.26,249.1,0.42%,523049
1363,PHAS,"PhaseBio Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,31.81,,0.86,-10.86%,306578
1364,PHG,Koninklijke Philips N.V.,Healthcare,Diagnostics & Research,Netherlands,17817.19,38.55,20.78,-0.10%,1438801
1365,PHIO,Phio Pharmaceuticals Corp.,Healthcare,Biotechnology,USA,10.28,,0.75,-0.93%,33959
1366,PHM,"PulteGroup, Inc.",Consumer Cyclical,Residential Construction,USA,10322.82,5.38,44.06,0.14%,2853243
1367,PHX,PHX Minerals Inc.,Energy,Oil & Gas E&P,USA,95.46,,2.74,-2.49%,151070
1368,PII,Polaris Inc.,Consumer Cyclical,Recreational Vehicles,USA,6551.05,15.92,109.88,2.66%,424079
1369,PIXY,"ShiftPixy, Inc.",Industrials,Staffing & Employment Services,USA,9.35,,0.27,-4.54%,439073
1370,PK,Park Hotels & Resorts Inc.,Real Estate,REIT - Hotel & Motel,USA,3276.72,,13.95,2.27%,3107623
1371,PKG,Packaging Corporation of America,Consumer Cyclical,Packaging & Containers,USA,13107.16,14.08,138.13,0.22%,684469
1372,PKI,"PerkinElmer, Inc.",Healthcare,Diagnostics & Research,USA,17542.6,22.37,138.6,-4.14%,634569
1373,PLAB,"Photronics, Inc.",Technology,Semiconductor Equipment & Materials,USA,1124.88,13.09,18.72,2.30%,597852
1374,PLAY,"Dave & Buster's Entertainment, Inc.",Consumer Cyclical,Restaurants,USA,1554.34,9.8,31,-3.88%,1839807
1375,PLCE,"The Children's Place, Inc.",Consumer Cyclical,Apparel Retail,USA,535.74,3.72,40.99,-0.32%,202893
1376,PLD,"Prologis, Inc.",Real Estate,REIT - Industrial,USA,90233.93,24.21,120.91,-0.71%,2661666
1377,PLG,Platinum Group Metals Ltd.,Basic Materials,Other Precious Metals & Mining,Canada,108.89,,1.34,-1.47%,238867
1378,PLNT,"Planet Fitness, Inc.",Consumer Cyclical,Leisure,USA,6527.58,112.21,71.59,-0.22%,793559
1379,PLUG,Plug Power Inc.,Industrials,Electrical Equipment & Parts,USA,10085.43,,18.02,-2.38%,14019508
1380,PLYA,Playa Hotels & Resorts N.V.,Consumer Cyclical,Resorts & Casinos,USA,1089.03,48,6.48,0.47%,671797
1381,PM,Philip Morris International Inc.,Consumer Defensive,Tobacco,USA,147103.73,16.23,93.8,0.61%,3725075
1382,PMT,PennyMac Mortgage Investment Trust,Real Estate,REIT - Mortgage,USA,1342.53,,14.58,-0.61%,1052203
1383,PNC,"The PNC Financial Services Group, Inc.",Financial,Banks - Regional,USA,65343.15,13.3,157.09,-1.95%,1677115
1384,PNFP,"Pinnacle Financial Partners, Inc.",Financial,Banks - Regional,USA,5478.56,10.59,71.85,0.25%,636761
1385,PNR,Pentair plc,Industrials,Specialty Industrial Machinery,United Kingdom,7808.88,14.11,46.19,-1.11%,1447863
1386,POAI,Predictive Oncology Inc.,Healthcare,Medical Instruments & Supplies,USA,32.45,,0.42,-1.71%,5544993
1387,PODD,Insulet Corporation,Healthcare,Medical Devices,USA,15546.81,370.63,224.6,-2.69%,326070
1388,POLY,"Plantronics, Inc.",Technology,Communication Equipment,USA,1740.21,111.01,39.74,-0.08%,343703
1389,POOL,Pool Corporation,Consumer Cyclical,Leisure,USA,15330.81,20.72,373.74,0.72%,415014
1390,POR,Portland General Electric Company,Utilities,Utilities - Regulated Electric,USA,4361.51,20.92,48.58,-0.82%,538590
1391,POST,"Post Holdings, Inc.",Consumer Defensive,Packaged Foods,USA,5103.57,11.42,83.83,1.23%,377317
1392,POWI,"Power Integrations, Inc.",Technology,Semiconductors,USA,4205.26,25.98,72.68,-0.07%,364621
1393,PPC,Pilgrim's Pride Corporation,Consumer Defensive,Packaged Foods,USA,7412.33,34.97,30.14,1.96%,607850
1394,PPG,"PPG Industries, Inc.",Basic Materials,Specialty Chemicals,USA,27685.92,26.23,116.03,1.63%,1094357
1395,PPL,PPL Corporation,Utilities,Utilities - Regulated Electric,USA,20097.67,200.29,27.24,-0.26%,3718887
1396,PRDO,Perdoceo Education Corporation,Consumer Defensive,Education & Training Services,USA,804.05,7.5,11.8,0.34%,313535
1397,PRG,"PROG Holdings, Inc.",Industrials,Rental & Leasing Services,USA,948.48,5.94,17.62,0.92%,675975
1398,PRGO,Perrigo Company plc,Healthcare,Drug Manufacturers - Specialty & Generic,Ireland,5664.94,,41.82,-0.40%,996651
1399,PRMW,Primo Water Corporation,Consumer Defensive,Beverages - Non-Alcoholic,USA,2100.76,13180,13.18,0.61%,408319
1400,PRPL,"Purple Innovation, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,291.56,,3.58,4.99%,718309
1401,PRQR,ProQR Therapeutics N.V.,Healthcare,Biotechnology,Netherlands,58.07,,0.81,0.16%,252886
1402,PRTA,Prothena Corporation plc,Healthcare,Biotechnology,Ireland,1376.65,24.55,30.15,0.63%,176168
1403,PRTK,"Paratek Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,119.81,,2.45,1.24%,319702
1404,PRTS,"CarParts.com, Inc.",Consumer Cyclical,Internet Retail,USA,414.21,,7.61,2.70%,398260
1405,PRTY,Party City Holdco Inc.,Consumer Cyclical,Specialty Retail,USA,151.71,,1.33,2.31%,1243740
1406,PRU,"Prudential Financial, Inc.",Financial,Insurance - Life,USA,36116,7.79,96.02,-0.08%,1507894
1407,PRVB,"Provention Bio, Inc.",Healthcare,Biotechnology,USA,281.1,,4.57,5.54%,392100
1408,PSHG,Performance Shipping Inc.,Industrials,Marine Shipping,Greece,1.53,,0.57,-7.94%,661507
1409,PSTG,"Pure Storage, Inc.",Technology,Computer Hardware,USA,7482.46,,25.52,-1.88%,2340979
1410,PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,USA,38983.75,14.01,80.51,-1.53%,2556290
1411,PTC,PTC Inc.,Technology,Software - Application,USA,12127.03,25.51,103.2,-2.02%,644449
1412,PTCT,"PTC Therapeutics, Inc.",Healthcare,Biotechnology,USA,3070.8,,43.7,0.62%,483939
1413,PTEN,"Patterson-UTI Energy, Inc.",Energy,Oil & Gas Drilling,USA,2764.39,,13.16,-4.71%,3193052
1414,PTGX,"Protagonist Therapeutics, Inc.",Healthcare,Biotechnology,USA,398.36,,9.2,2.22%,766126
1415,PTN,"Palatin Technologies, Inc.",Healthcare,Biotechnology,USA,65.1,,0.29,1.75%,225079
1416,PUK,Prudential plc,Financial,Insurance - Life,United Kingdom,32949.36,14.3,24,-0.50%,449070
1417,PUMP,ProPetro Holding Corp.,Energy,Oil & Gas Equipment & Services,USA,917.17,,8.77,-1.35%,942106
